26636.0613  3753.242101  2.644 Th I   P
26628.6381  3754.288404  1.792 XX 0   P
26626.4775  3754.593057  2.992 Th II  P
26622.0880  3755.212137  2.989 Th I   P
26614.4198  3756.294123  2.700 Th I   P
26604.5041  3757.694157  3.135 Th I   P
26599.0330  3758.467089  3.249 Th I   P
26597.3403  3758.706290  2.601 Th I   P
26582.4824  3760.807213  1.444 XX 0   P
26576.1426  3761.704389  2.215 Th I   P
26558.5771  3764.192395  1.932 XX 0   P
26542.6773  3766.447304  2.245 Th I   P
26528.6712  3768.435890  2.182 Th II  P
26508.0267  3771.370827  3.936 Th I   P
26501.9405  3772.236947  2.331 Th II  P
26499.0399  3772.649869  2.756 Th I   P
26496.2151  3773.052086  2.324 XX 0   P
26491.2628  3773.757441  2.657 Th II  P
26484.4153  3774.733159  2.064 XX 0   P
26473.6290  3776.271162  2.976 Th I   P
26458.0158  3778.499642  1.527 XX 0   P
26450.5761  3779.562436  1.887 XX 0   P
26426.4527  3783.012697  2.774 Th II  P
26424.4709  3783.296425  3.133 Th II  P
26416.7227  3784.406118  1.572 Th I   P
26415.5447  3784.574884  2.446 XX 0   P
26408.3869  3785.600691  2.503 Th II  L
26402.9308  3786.383000  2.591 Ar II  L
26389.1559  3788.359497  1.857 Th II  L
26377.1505  3790.083796  2.043 XX 0   L
26372.2018  3790.795014  3.066 Th I   L
26358.7442  3792.730469  2.353 Th I   L
26351.2040  3793.815763  1.884 Th I   L
26348.8766  3794.150875  1.855 Th II  L
26345.0781  3794.697945  2.273 Th I   L
26325.9555  3797.454398  1.515 Th II  L
26321.4562  3798.103527  2.642 Th I   L
26306.9471  3800.198363  2.304 Th I   L
26305.7426  3800.372370  1.715 Th II  L
26304.2448  3800.588763  1.478 Th II  L
26291.5787  3802.419762  1.949 Th I   L
26288.5056  3802.864271  2.186 Th I   L
26280.7633  3803.984627  2.612 Th I   L
26275.8319  3804.698560  1.812 Th I   L
26258.0668  3807.272730  2.045 Th I   L
26253.9192  3807.874216  2.528 Th II  L
26252.1632  3808.128934  1.719 Th II  L
26243.0166  3809.456226  3.213 Ar II  L
26240.4050  3809.835378  1.820 Th II  L
26232.4173  3810.995489  2.691 Th I   L
26222.7678  3812.397900  2.038 Th I   L
26218.1600  3813.067943  2.623 Th II  L
26213.0241  3813.815043  2.455 Th I   L
26204.6986  3815.026758  1.591 Th II  L
26200.9992  3815.565429  2.436 Th I   L
26196.8748  3816.166157  2.054 XX 0   L
26190.3531  3817.116454  1.785 XX 0   L
26179.5937  3818.685274  2.999 Th I   L
26165.1560  3820.792436  2.822 Th I   L
26160.7846  3821.430886  2.291 Th II  L
26150.9877  3822.862544  2.221 XX 0   L
26149.5868  3823.067356  2.635 Th I   L
26131.7805  3825.672458  2.601 Ar II  L
26127.0249  3826.368830  2.489 Th I   L
26124.0311  3826.807333  2.793 Ar II  L
26113.2683  3828.384620  4.060 Th I   L
26101.8429  3830.060435  2.427 Th I   L
26096.9831  3830.773695  3.642 Th I   L
26084.6633  3832.583012  1.612 XX 0   L
26083.2625  3832.788843  1.497 Th II  L
26081.2419  3833.085784  2.550 XX 0   L
26070.4112  3834.678239  2.691 Ar I   L
26063.3952  3835.710528  2.309 Th I   L
26054.4708  3837.024398  1.513 Th I   L
26048.6931  3837.875485  3.347 Th I   L
26030.1148  3840.614733  1.718 XX 0   L
26028.8583  3840.800127  2.699 Th I   L
26023.9908  3841.518528  2.420 Ar II  L
26017.0035  3842.550255  1.626 Th I   L
26010.5160  3843.508687  1.858 XX 0   L
26002.2459  3844.731154  2.046 Ar II  L
25997.6861  3845.405511  2.879 Ar II  L
25991.9848  3846.249004  1.595 Th II  L
25989.4324  3846.626761  1.930 Th I   L
25982.7281  3847.619324  1.995 Th I   L
25975.9111  3848.629091  0.933 XX 1   L
25967.2603  3849.911264  1.936 Th I   L
25965.7638  3850.133154  1.856 Th II  L
25962.7407  3850.581478  3.665 Ar II  L
25952.2693  3852.135168  3.004 Th I   L
25936.2783  3854.510257  2.671 Th II  L
25876.5601  3863.405946  2.665 Th II  L
25853.1232  3866.908367  2.377 Th I   L
25848.6449  3867.578321  1.598 Th II  L
25844.1215  3868.255269  1.871 Th I   L
25842.2953  3868.528624  3.446 Ar II  L
25834.7182  3869.663262  2.751 Th I   L
25821.6831  3871.616763  1.795 XX 0   L
25818.2116  3872.137342  2.402 Ar II  L
25811.4755  3873.147903  2.858 Th I   L
25806.9833  3873.822102  3.858 Th I   L
25804.1748  3874.243737  3.146 Th I   L
25794.8355  3875.646477  2.362 Th I   L
25792.7098  3875.965905  1.111 XX 1   L
25770.7504  3879.268711  2.290 Th I   L
25769.5614  3879.447701  1.995 Th I   L
25768.2567  3879.644138  3.013 Th I   L
25755.9433  3881.498950  1.617 Th II  L
25751.6630  3882.144129  1.777 Th II  L
25750.4701  3882.323983  1.514 Th I   L
25740.8965  3883.767924  1.513 Th I   L
25733.9258  3884.819980  2.312 XX 0   L
25732.2888  3885.067122  2.106 Th II  L
25730.0532  3885.404693  1.779 XX 0   L
25727.6449  3885.768405  2.126 Th II  L
25700.2779  3889.906259  1.722 Th I   L
25691.7012  3891.204859  1.733 Th I   L
25688.2598  3891.726166  2.115 Th I   L
25686.5894  3891.979258  2.913 Ar II  L
25675.5551  3893.651916  2.179 Th I   L
25670.5659  3894.408678  1.388 Th II  L
25668.9091  3894.660049  1.862 Ar I   L
25663.9063  3895.419264  3.344 Th I   L
25651.4121  3897.316676  0.902 XX 1   L
25627.9931  3900.878145  2.662 Th II  L
25626.1904  3901.152563  1.614 Th II  L
25622.8451  3901.661916  2.508 Th I   L
25613.3896  3903.102286  2.961 Th I   L
25610.9012  3903.481532  2.222 Th I   L
25599.7231  3905.186018  2.236 Th II  L
25586.7889  3907.160150  1.898 Th I   L
25584.2801  3907.543305  1.922 Th I   L
25576.3924  3908.748399  2.073 Th I   L
25573.8392  3909.138646  2.325 Th I   L
25564.7987  3910.521068  1.674 Th I   L
25563.1480  3910.773586  1.989 Th I   L
25551.9293  3912.490668  1.084 XX 1   L
25544.3901  3913.645438  1.924 Th I   L
25541.0002  3914.164876  2.078 XX 0   L
25537.0637  3914.768255  2.624 Ar II  L
25530.0188  3915.848553  1.972 Th I   L
25526.3105  3916.417436  3.600 Th I   L
25520.7614  3917.269011  2.433 Th I   L
25517.5133  3917.767654  1.597 Ar II  L
25512.7350  3918.501434  2.244 XX 1   L
25506.4948  3919.460113  2.066 XX 0   L
25488.5660  3922.217151  1.678 Th II  L
25478.2881  3923.799400  3.115 Th I   L
25474.3606  3924.404367  2.392 XX 0   L
25465.8290  3925.719162  3.541 Ar II  L
25463.7107  3926.045746  2.478 Ar II  L
25458.4058  3926.863849  1.873 Th I   L
25456.3800  3927.176351  1.866 Th II  L
25449.0620  3928.305651  1.482 XX 0   L
25447.0026  3928.623574  3.516 Ar II  L
25440.2317  3929.669203  3.664 Th II  L
25425.1655  3931.997851  1.700 XX 0   L
25423.6872  3932.226498  2.005 Th II  L
25421.6161  3932.546855  3.228 Ar II  L
25419.2603  3932.911332  3.381 Th I   L
25414.4148  3933.661199  2.701 Ca II  L
25410.4461  3934.275583  2.438 XX 0   L
25407.0756  3934.797506  1.614 XX 0   L
25392.6051  3937.039891  2.209 Th II  L
25383.6913  3938.422467  1.612 Th II  L
25378.9742  3939.154490  2.109 XX 0   L
25362.4164  3941.726217  0.970 XX 1   L
25358.3481  3942.358616  2.087 XX 0   L
25338.1112  3945.507354  2.453 Th II  L
25336.1017  3945.820294  2.328 Th II  L
25327.6584  3947.135709  2.264 XX 0   L
25326.4079  3947.330600  2.860 Th I   L
25325.2915  3947.504607  2.598 Ar I   L
25306.7596  3950.395397  4.002 Th I   L
25304.1363  3950.804941  2.339 Th I   L
25279.0364  3954.727845  1.630 XX 0   L
25277.7589  3954.927707  0.903 XX 1   L
25252.2220  3958.927319  1.681 Th I   L
25249.8455  3959.299941  3.013 Th I   L
25229.9674  3962.419438  2.553 Th I   L
25219.7171  3964.029968  2.308 Th I   L
25201.0631  3966.964231  2.074 XX 0   L
25198.3452  3967.392112  3.778 Th I   L
25188.1226  3969.002322  2.722 Th II  L
25183.9165  3969.665214  2.256 Th I   L
25168.1355  3972.154338  3.573 XX 0   L
25165.0632  3972.639300  2.781 Th I   L
25153.4305  3974.476567  3.148 Ar II  L
25148.7248  3975.220269  1.717 Th II  L
25141.1703  3976.414779  2.281 Th II  L
25122.5897  3979.355779  3.219 Ar II  L
25117.9595  3980.089346  3.032 XX 0   L
25111.5425  3981.106438  2.362 Th II  L
25106.9908  3981.828197  2.253 Th I   L
25105.2604  3982.102662  2.332 Th II  L
25092.7073  3984.094828  1.918 Th I   L
25090.9473  3984.374301  1.406 Th II  L
25087.7666  3984.879451  2.398 Th I   L
25080.2384  3986.075596  1.941 XX 0   L
25064.3649  3988.600082  2.378 Th II  L
25062.8250  3988.845145  2.134 Th II  L
25052.4792  3990.492442  3.100 Th I   L
25042.6825  3992.053554  2.591 Ar II  L
25041.3029  3992.273486  1.974 Th II  L
25034.8714  3993.299140  2.369 XX 0   L
25027.0350  3994.549534  3.517 Th II  L
25025.5154  3994.792091  3.593 Ar II  L
25013.7597  3996.669562  2.174 Th I   L
24999.4809  3998.952364  2.499 Th I   L
24991.1813  4000.280454  2.666 Th I   L
24988.2678  4000.746866  1.487 Th I   L
24986.3248  4001.057991  3.146 Th I   L
24981.1076  4001.893615  3.179 Th I   L
24973.5436  4003.105728  2.202 Th II  L
24961.1525  4005.092975  3.102 Th I   L
24953.1298  4006.380689  2.240 Th II  L
24950.9456  4006.731405  1.530 XX 0   L
24941.7398  4008.210288  3.452 Th I   L
24928.7867  4010.293018  1.465 XX 0   L
24923.0901  4011.209659  2.141 Ar II  L
24901.3213  4014.716342  2.878 Th I   L
24873.9836  4019.128807  4.129 Th II  L
24866.4038  4020.353942  2.510 Th I   L
24857.7687  4021.750576  2.036 Th I   L
24838.9216  4024.802230  3.157 Th I   L
24807.9560  4029.826137  2.848 Th I   L
24805.0847  4030.292633  3.097 XX 0   L
24801.7013  4030.842436  3.958 Th I   L
24790.9182  4032.595736  2.914 Th I   L
24780.7756  4034.246283  2.327 Th II  L
24773.3200  4035.460437  3.157 Ar II  L
24769.7144  4036.047864  4.223 Th I   L
24766.5384  4036.565449  3.241 Th II  L
24756.3349  4038.229190  2.622 Th I   L
24754.9389  4038.456911  1.939 Th I   L
24752.8063  4038.804857  2.516 Ar II  L
24746.3070  4039.865616  2.612 Th I   L
24743.0777  4040.392894  1.883 Th II  L
24738.1153  4041.203396  2.617 Th II  L
24727.7687  4042.894358  3.903 Ar II  L
24726.3259  4043.130267  2.590 Th II  L
24724.7067  4043.395046  3.507 Th I   L
24718.4530  4044.418042  3.428 Ar I   L
24715.3442  4044.926781  2.196 Th I   L
24708.9995  4045.965436  2.343 Ar I   L
24707.2508  4046.251809  1.876 Th I   L
24703.7503  4046.825165  1.710 Th I   L
24702.3170  4047.059991  1.369 Th I   L
24684.7231  4049.944572  3.028 Th I   L
24678.9789  4050.887229  3.129 XX 0   L
24675.2516  4051.499156  2.243 Th I   L
24666.5951  4052.921010  3.971 Ar II  L
24658.1933  4054.302003  2.328 Th I   L
24656.8290  4054.526327  2.125 Ar I   L
24636.0819  4057.940889  1.993 Th I   L
24628.1196  4059.252861  3.242 Th I   L
24623.2128  4060.061789  1.529 Th I   L
24613.7360  4061.625023  1.811 Th I   L
24610.9621  4062.082822  1.428 XX 0   L
24602.9416  4063.407073  3.369 Th I   L
24597.3455  4064.331561  2.871 Th I   L
24587.9221  4065.889258  1.460 Th I   L
24584.6286  4066.433958  1.269 Th I   L
24578.4816  4067.450978  3.050 Th I   L
24575.9092  4067.876740  1.605 Th II  L
24572.3162  4068.471566  1.500 Th I   L
24570.9110  4068.704231  1.354 Th I   L
24567.9059  4069.201920  3.151 Th II  L
24564.5319  4069.760850  1.815 Th II  L
24561.6513  4070.238160  2.997 Th I   L
24548.7045  4072.384820  3.596 Ar II  L
24535.1063  4074.641923  1.903 Th II  L
24529.9226  4075.503004  3.304 Th I   L
24527.4903  4075.907164  2.234 Th I   L
24523.1489  4076.628745  3.264 Ar II  L
24521.2566  4076.943344  3.064 Ar II  L
24485.6878  4082.865791  1.732 XX 0   L
24482.0713  4083.468911  3.243 Th I   L
24471.3606  4085.256213  2.516 Th I   L
24470.2972  4085.433751  2.996 Th I   L
24463.7893  4086.520592  3.707 Th II  L
24448.1329  4089.137621  3.088 Th I   L
24436.8399  4091.027383  1.716 XX 0   L
24422.7229  4093.392143  2.154 Th II  L
24421.0556  4093.671618  2.786 Th I   L
24414.6398  4094.747403  3.750 Th II  L
24406.7176  4096.076549  2.831 Th I   L
24396.7667  4097.747286  3.619 Th I   L
24389.7094  4098.933009  2.539 Th II  L
24383.4021  4099.993311  1.811 Th I   L
24381.3329  4100.341269  4.012 Th I   L
24374.1311  4101.552820  0.762 XX 1   L
24367.8043  4102.617755  2.871 Th I   L
24357.3327  4104.381577  2.447 Th II  L
24354.6271  4104.837546  2.541 XX 0   L
24341.5057  4107.050320  3.002 XX 0   L
24333.3924  4108.419732  3.467 Th II  L
24328.0401  4109.323634  3.032 Th I   L
24325.6663  4109.724646  1.613 XX 0   L
24290.0028  4115.758823  3.380 Th I   L
24284.3704  4116.713432  3.514 Th II  L
24273.8963  4118.489808  2.299 Th I   L
24247.5451  4122.965693  1.642 Th II  L
24227.6607  4126.349612  1.788 XX 0   L
24214.2197  4128.640145  2.761 Ar II  L
24204.3445  4130.324641  2.374 XX 0   L
24200.3752  4131.002095  3.491 Th I   L
24180.9313  4134.323895  2.419 Th I   L
24174.1727  4135.479805  2.671 Th I   L
24159.2131  4138.040573  2.652 Th I   L
24141.8699  4141.013350  0.798 XX 1   L
24132.0356  4142.700927  3.271 Th II  L
24118.3701  4145.048236  1.324 Th I   L
24103.8780  4147.540441  2.085 Th I   L
24100.1519  4148.181686  2.711 Th II  L
24082.9455  4151.145471  1.987 Th I   L
24072.6751  4152.916567  1.125 XX 1   L
24054.3192  4156.085726  3.183 Ar II  L
24036.5750  4159.153885  2.057 Th I   L
24027.4138  4160.739713  1.831 XX 0   L
24025.2772  4161.109738  1.915 XX 0   L
24021.6454  4161.738871  2.561 Th I   L
24017.2024  4162.508771  2.919 Th I   L
24013.3301  4163.180012  1.484 Th II  L
23998.4216  4165.766346  3.580 Th I   L
23991.8596  4166.905758  1.004 Th I   L
23986.3352  4167.865471  2.176 Th I   L
23985.2909  4168.046939  2.170 XX 0   L
23981.9128  4168.634060  2.575 Th II  L
23970.9930  4170.533090  3.676 Th I   L
23969.5470  4170.784682  2.013 Th II  L
23966.3503  4171.341017  2.124 XX 0   L
23960.3725  4172.381731  1.367 XX 0   L
23958.9708  4172.625838  2.074 XX 0   L
23948.5608  4174.439626  1.856 XX 0   L
23927.8127  4178.059409  3.100 Th II  L
23923.2939  4178.848605  2.776 Th I   L
23912.5743  4180.721948  2.042 Th I   L
23905.9331  4181.883406  3.502 Ar I   L
23893.0539  4184.137634  2.566 Th I   L
23885.4577  4185.468315  2.314 XX 0   L
23883.5363  4185.805041  1.629 XX 1   L
23878.5301  4186.682615  1.410 XX 0   L
23875.9185  4187.140573  2.211 Th I   L
23849.2248  4191.827206  2.121 Th II  L
23836.4011  4194.082412  1.581 Th II  L
23831.5503  4194.936108  3.187 Th I   L
23777.1265  4204.538132  2.105 XX 0   L
23770.0451  4205.790752  0.915 XX 1   L
23762.2222  4207.175392  1.779 Th I   L
23759.7529  4207.612643  1.968 Th I   L
23755.2447  4208.411158  2.605 Th I   L
23750.8139  4209.196267  2.340 XX 0   L
23743.7027  4210.456944  2.220 Th I   L
23741.0747  4210.923021  4.289 Th I   L
23737.7410  4211.514424  1.808 Th II  L
23728.9928  4213.067117  3.312 Th I   L
23716.9277  4215.210400  1.091 Th I   L
23714.5794  4215.627803  2.120 Th I   L
23713.3215  4215.851439  1.997 Th I   L
23704.4412  4217.430828  3.190 Ar II  L
23683.5352  4221.153725  2.064 Th I   L
23680.5184  4221.691494  2.028 Th I   L
23675.2141  4222.637351  3.336 Ar II  L
23670.7189  4223.439279  2.864 Th I   L
23657.4822  4225.802401  1.427 XX 0   L
23654.7019  4226.299091  2.515 Th I   L
23650.8497  4226.987481  3.461 Ar II  L
23648.6129  4227.387297  3.070 Th I   L
23644.3027  4228.157937  3.916 Ar II  L
23631.6258  4230.426111  3.063 Th I   L
23629.4064  4230.823466  2.495 Th I   L
23621.3788  4232.261317  1.261 XX 1   L
23615.6487  4233.288251  2.040 Th II  L
23612.2018  4233.906232  1.706 Th I   L
23603.5188  4235.463786  4.146 Th I   L
23572.1796  4241.094942  2.733 Th I   L
23568.8154  4241.700319  1.555 Th I   L
23567.3109  4241.971114  1.959 XX 0   L
23563.1515  4242.719927  2.010 Th II  L
23561.4870  4243.019662  2.229 XX 0   L
23560.1467  4243.261039  2.399 Th I   L
23554.5237  4244.274025  1.780 XX 0   L
23543.1622  4246.322271  1.699 Th I   L
23525.6907  4249.475885  2.175 Th I   L
23524.5643  4249.679373  2.153 Th II  L
23503.2196  4253.538831  3.036 Th I   L
23493.8391  4255.237191  3.036 XX 0   L
23488.2285  4256.253647  3.402 Th I   L
23479.1549  4257.898522  2.375 XX 0   L
23475.7288  4258.519951  3.149 Th I   L
23465.7412  4260.332518  3.097 Th I   L
23460.5504  4261.275159  2.252 Th II  L
23459.3528  4261.492698  2.101 Th I   L
23453.1904  4262.612445  2.687 XX 0   L
23444.9713  4264.106807  1.929 Th II  L
23432.9935  4266.286458  3.675 Ar I   L
23431.6706  4266.527325  3.860 Ar II  L
23417.7434  4269.064793  2.108 Th I   L
23414.6566  4269.627600  1.103 XX 1   L
23412.9311  4269.942283  2.806 Th I   L
23410.8134  4270.328531  2.137 Th II  L
23408.5857  4270.734934  2.059 Th I   L
23396.8653  4272.874347  3.062 Th I   L
23394.2204  4273.357439  3.355 Th II  L
23375.3506  4276.807189  2.839 Th II  L
23367.0693  4278.322907  3.116 Th I   L
23363.0490  4279.059142  2.062 Th I   L
23359.8886  4279.638074  1.660 Th I   L
23354.8192  4280.567019  3.130 Th I   L
23352.0854  4281.068158  3.130 Th II  L
23350.1949  4281.414763  2.869 Th II  L
23342.1101  4282.897713  3.309 Ar II  L
23338.7288  4283.518230  2.597 Th II  L
23325.5427  4285.939783  1.917 Th I   L
23310.7002  4288.668800  3.041 Th I   L
23293.6407  4291.809723  3.157 Th I   L
23290.9461  4292.306267  1.994 Th I   L
23284.8068  4293.438002  1.421 XX 0   L
23273.1696  4295.584873  2.574 Th I   L
23271.9189  4295.815748  2.158 Th I   L
23262.0752  4297.633619  1.909 XX 0   L
23257.0381  4298.564425  1.488 Th I   L
23251.2516  4299.634234  2.943 Th I   L
23250.1410  4299.839604  3.288 Th I   L
23245.7603  4300.649946  3.514 Ar II  L
23227.7253  4303.989208  2.487 Th I   L
23225.4141  4304.417515  2.402 XX 0   L
23210.5395  4307.176075  3.470 Th I   L
23205.4443  4308.121805  3.038 Th I   L
23185.6531  4311.799273  3.117 Th I   L
23175.9612  4313.602453  2.266 Th I   L
23167.0889  4315.254471  3.669 Th I   L
23153.2086  4317.841503  1.942 Th I   L
23150.1303  4318.415661  3.305 Th II  L
23142.6743  4319.806973  1.784 XX 0   L
23140.9630  4320.126431  3.207 Th II  L
23133.9724  4321.431897  1.753 XX 0   L
23132.3949  4321.726615  1.471 Th I   L
23113.4217  4325.274266  2.826 Th I   L
23100.3856  4327.715159  2.321 Th I   L
23095.1893  4328.688889  1.936 Th II  L
23093.9807  4328.915443  3.680 Th I   L
23086.0032  4330.411334  2.484 Th I   L
23083.6963  4330.844120  3.185 Th I   L
23077.3781  4332.029855  3.555 Ar II  L
23075.7307  4332.339116  2.481 Th I   L
23067.2234  4333.936931  1.893 Th II  L
23049.4593  4337.277141  3.903 Th I   L
23041.3746  4338.799024  0.866 XX 1   L
23040.2350  4339.013633  1.373 XX 0   L
23030.2485  4340.895167  3.162 Th I   L
23024.1306  4342.048634  1.749 Th I   L
23022.0345  4342.443971  3.617 Th I   L
23020.8085  4342.675236  2.077 Th I   L
23017.0637  4343.381800  2.556 Th I   L
23014.0454  4343.951448  2.954 Th II  L
23012.0586  4344.326495  3.338 Th II  L
22963.8394  4353.448831  3.561 Th I   L
22958.3872  4354.482703  2.634 Th I   L
22953.9724  4355.320241  2.562 Th II  L
22952.8832  4355.526904  2.441 XX 0   L
22950.1573  4356.044246  2.486 Th I   L
22947.6437  4356.521409  2.167 XX 1   L
22941.8929  4357.613456  2.694 Th II  L
22938.1723  4358.320293  3.146 Th I   L
22932.6356  4359.372555  3.047 Th I   L
22928.4556  4360.167295  2.534 Th I   L
22918.4723  4362.066631  3.529 Ar II  L
22916.3424  4362.472055  2.421 Th I   L
22909.3965  4363.794730  2.301 Ar I   L
22898.1912  4365.930205  3.617 Th I   L
22877.5178  4369.875571  3.563 Th I   L
22863.8415  4372.489522  2.455 Ar II  L
22842.7289  4376.530911  2.660 XX 0   L
22834.1416  4378.176824  3.941 Th I   L
22828.7342  4379.213895  2.538 Ar II  L
22826.3714  4379.667209  4.187 Ar II  L
22823.1466  4380.286039  2.583 Th I   L
22814.9488  4381.859986  3.831 Th II  L
22798.3139  4385.057274  3.953 Ar II  L
22784.4028  4387.734646  2.939 Th I   L
22777.9907  4388.969824  2.194 XX 0   L
22766.8846  4391.110881  3.996 Th II  L
22757.2285  4392.974102  3.310 Th I   L
22753.1610  4393.759438  2.794 Th I   L
22740.8423  4396.139580  1.938 Th I   L
22739.0905  4396.478255  2.553 Th II  L
22718.8995  4400.385610  2.119 Th II  L
22712.7299  4401.580930  3.514 Th I   L
22705.7873  4402.926798  3.872 Th I   L
22669.8902  4409.898820  2.683 Th I   L
22646.3323  4414.486318  3.434 Th I   L
22637.3502  4416.237933  2.519 Th II  L
22634.2387  4416.845034  3.070 Th I   L
22619.2577  4419.770424  2.082 Th I   L
22607.6072  4422.048113  3.091 Th I   L
22601.4031  4423.261994  1.862 Th I   L
22599.0624  4423.720151  3.012 Th I   L
22567.9292  4429.822926  2.146 Th I   L
22561.9520  4430.996494  3.811 Ar II  L
22555.5602  4432.252182  3.138 Th I   L
22551.9447  4432.962762  3.223 Th II  L
22549.2577  4433.491016  2.570 Th I   L
22547.4920  4433.838218  3.698 Ar II  L
22538.1377  4435.678467  2.123 XX 0   L
22535.0637  4436.283559  2.367 Th II  L
22529.1661  4437.444892  2.070 Th I   L
22520.6476  4439.123394  2.685 Th II  L
22518.9325  4439.461496  3.669 Ar II  L
22513.2921  4440.573767  3.082 Th II  L
22511.8104  4440.866037  2.975 Th II  L
22479.5984  4447.229655  2.348 Th I   L
22471.2607  4448.879769  3.854 Ar II  L
22468.0266  4449.520160  2.398 Ar II  L
22460.3006  4451.050772  1.684 Th II  L
22456.8190  4451.740841  1.676 Th I   L
22452.6578  4452.565919  3.760 Th I   L
22444.7268  4454.139273  2.124 Th I   L
22442.8316  4454.515415  2.086 Th II  L
22429.1325  4457.236156  2.508 Th I   L
22425.2816  4458.001577  3.816 Th I   L
22412.4328  4460.557349  2.967 Ar II  L
22408.9979  4461.241078  3.537 Th I   L
22407.5585  4461.527666  3.563 Th I   L
22396.8225  4463.666343  3.063 Th I   L
22394.4651  4464.136229  2.003 Th I   L
22388.4266  4465.340307  3.074 Th II  L
22373.4923  4468.320958  2.455 Th I   L
22369.1456  4469.189256  2.210 Th I   L
22367.4632  4469.525401  3.315 Th I   L
22360.1339  4470.990465  2.719 Th I   L
22338.9943  4475.221486  3.503 Th I   L
22336.2814  4475.765046  2.156 Th I   L
22329.0549  4477.213582  1.736 Th I   L
22322.1648  4478.595578  3.166 Th I   L
22313.8330  4480.267877  1.836 Th I   L
22311.0592  4480.824881  2.960 XX 1   L
22304.3652  4482.169703  3.658 Th I   L
22298.5069  4483.347289  3.326 Th I   L
22293.8196  4484.289926  1.689 Th II  L
22283.2466  4486.417672  1.460 Th I   L
22280.8631  4486.897614  3.875 Th I   L
22277.8932  4487.495789  3.305 Th II  L
22273.8422  4488.311951  2.677 Th I   L
22272.0198  4488.679208  3.368 Th II  L
22267.1303  4489.664858  3.190 Th I   L
22262.1318  4490.672955  2.471 XX 0   L
22260.5991  4490.982155  3.377 Ar II  L
22242.2317  4494.690823  2.421 Th I   L
22239.5301  4495.236832  1.801 Th II  L
22223.2050  4498.539067  3.025 Ar II  L
22217.4552  4499.703284  1.953 Th I   L
22216.0731  4499.983224  3.570 Th I   L
22204.2432  4502.380762  1.021 XX 1   L
22201.5491  4502.927116  3.281 Ar II  L
22193.1538  4504.630538  2.160 Th I   L
22190.2681  4505.216342  3.426 Th I   L
22177.3960  4507.831277  2.138 Ar II  L
22150.9040  4513.222627  3.229 Th I   L
22148.6598  4513.679940  3.276 Th I   L
22141.6045  4515.118228  4.056 Th I   L
22139.1074  4515.627500  2.009 Th I   L
22128.0472  4517.884565  1.672 XX 0   L
22121.3165  4519.259216  3.346 Th I   L
22097.5071  4524.128670  2.319 Th I   L
22094.0410  4524.838426  2.424 Th II  L
22091.0763  4525.445679  1.760 Th I   L
22088.2348  4526.027843  1.831 Th II  L
22083.8896  4526.918393  2.023 XX 0   L
22082.6281  4527.177005  1.148 XX 1   L
22081.3285  4527.443463  0.841 XX 1   L
22078.5097  4528.021494  2.498 XX 0   L
22076.6154  4528.410040  1.662 Th II  L
22067.3129  4530.319024  3.157 Th I   L
22066.1765  4530.552330  3.531 Ar II  L
22057.8741  4532.257632  2.615 Th II  L
22048.8186  4534.119077  2.789 Th II  L
22047.4393  4534.402726  1.962 Th I   L
22043.2992  4535.254374  3.564 Th I   L
22039.7753  4535.979533  2.584 Th I   L
22031.6994  4537.642250  2.733 Ar II  L
22021.5926  4539.724837  1.734 XX 0   L
22015.4140  4540.998918  3.662 Th I   L
21998.3882  4544.513519  2.854 Th II  L
21982.6887  4547.759159  2.908 Ar II  L
21976.7903  4548.979758  1.669 Th I   L
21972.6625  4549.834344  2.015 Th I   L
21970.9734  4550.184138  1.637 XX 0   L
21941.0633  4556.387047  2.722 XX 0   L
21931.6346  4558.345945  2.913 Th I   L
21928.2062  4559.058632  2.137 Th I   L
21926.9876  4559.312010  2.300 Th I   L
21921.7842  4560.394230  1.713 Th II  L
21918.8122  4561.012595  2.214 Ar II  L
21913.6815  4562.080492  2.526 Th I   L
21911.7896  4562.474396  2.099 Th I   L
21903.6028  4564.179718  2.097 Th II  L
21902.5178  4564.405822  3.201 Ar II  L
21900.4571  4564.835313  3.082 Th I   L
21888.9267  4567.239946  3.502 Th I   L
21884.6027  4568.142371  2.935 Th I   L
21882.7782  4568.523251  2.379 Th I   L
21875.2673  4570.091886  1.611 XX 1   L
21871.0546  4570.972161  3.708 Th I   L
21869.8744  4571.218853  2.905 Th I   L
21868.3781  4571.531620  2.135 XX 0   L
21866.3398  4571.957776  2.261 Th I   L
21861.8717  4572.892195  1.885 XX 1   L
21856.4479  4574.027011  2.403 Th I   L
21855.1183  4574.305291  2.140 Th I   L
21839.4755  4577.581732  2.177 Th I   L
21828.7675  4579.827278  3.238 Th I   L
21810.5419  4583.654394  1.946 Th II  L
21809.4948  4583.874476  1.918 XX 0   L
21805.7931  4584.652635  2.470 XX 0   L
21787.8590  4588.426418  3.765 Th I   L
21767.7445  4592.666430  3.640 Th I   L
21763.1124  4593.643959  2.855 Th I   L
21740.4298  4598.436758  1.925 Th I   L
21738.8877  4598.762949  3.889 Ar II  L
21734.4367  4599.704748  2.642 Th I   L
21721.6156  4602.419761  1.624 Th I   L
21719.4135  4602.886400  2.524 Th II  L
21718.1991  4603.143767  3.219 Th I   L
21711.0826  4604.652617  1.665 Th II  L
21705.5627  4605.823650  1.693 Th I   L
21698.2443  4607.377126  2.486 Th I   L
